Glottocode	AUTOTYP_area	Longitude	Latitude	Family_ID	Name
ping1246	NA	NA	NA	sino1245	Pingjiang
pini1246	NA	NA	NA	aust1307	Pinipel
pini1248	NA	NA	NA	pama1250	Pini
pinj1242	NA	NA	NA	indo1319	Pinjari
pint1252	NA	NA	NA	timo1261	Pintumbang
pint1253	NA	NA	NA	zapa1251	Pintuyacu
pint1254	NA	NA	NA	pama1250	Pintupic
pipi1249	NA	NA	NA	nort2933	Pipipaia
pira1252	NA	NA	NA	nucl1709	Pirabanak
piri1234	NA	NA	NA	indo1319	Pirin-Malashevo
pirl1239	NA	NA	NA	pama1250	Pirlatapa-Dieric
piro1249	NA	NA	NA	araw1281	Western Yineic
piro1250	NA	NA	NA	indo1319	Pirou
pirr1238	NA	NA	NA	sino1245	Pirr
pirr1239	NA	NA	NA	pama1250	Pirriya-Kungkari
piru1243	NA	NA	NA	aust1307	Piru Bay
pisa1246	NA	NA	NA	tuca1253	Pisamira-Yuruti
pisa1247	NA	NA	NA	tuca1253	Pisamira-Carapana
pish1238	NA	NA	NA	turk1311	Pishagchi
piso1238	NA	NA	NA	aust1307	Piso
pisq1240	NA	NA	NA	pano1259	Pisquibo
pita1243	NA	NA	NA	uncl1493	Pitaguary
pita1245	NA	NA	NA	aust1307	Pitas Bajau
pita1246	NA	NA	NA	aust1307	Pitas Kimaragang
pita1247	NA	NA	NA	paez1247	Central Páez
pith1234	NA	NA	NA	sino1245	Pithauragarh
piti1242	NA	NA	NA	atla1278	Piti-Atsam
pitt1245	NA	NA	NA	indo1319	Pittala Bhasha
pitt1246	NA	NA	NA	pama1250	Pitta-Pitta
pitu1237	NA	NA	NA	aust1307	Pitu Ulunna Salu
piva1237	NA	NA	NA	aust1307	Banoni-Piva
piya1246	NA	NA	NA	afro1255	Piya
pizh1238	NA	NA	NA	indo1319	Pizhdar
plai1256	NA	NA	NA	aust1305	Plains Geta'
plai1257	NA	NA	NA	dogo1299	Plains Dogon
plai1263	NA	NA	NA	afro1255	Plain Angas
plai1264	NA	NA	NA	algi1248	Plains Creeic
plap1238	NA	NA	NA	krua1234	Plapo
plat1255	NA	NA	NA	otom1299	Platanillo
plat1258	NA	NA	NA	indo1319	Plateau Haitian Creole
plat1259	NA	NA	NA	atla1278	Plateau Shona
plat1260	NA	NA	NA	nilo1247	Plateau Central Kalenjin
plat1261	NA	NA	NA	quec1387	Platillos Highland Quichua
plei1237	NA	NA	NA	aust1307	Pleikly
ploo1238	NA	NA	NA	krua1234	Plo
plos1238	NA	NA	NA	nakh1245	Ploskost
plus1242	NA	NA	NA	aust1305	Plus
pmas1239	NA	NA	NA	anga1289	Pmasa'a
poav1237	NA	NA	NA	aust1307	Poavosa
poch1242	NA	NA	NA	sino1245	Pochuri-Northern Rengma
poco1241	NA	NA	NA	maya1287	Poqom
poda1239	NA	NA	NA	east2503	Podari
podi1238	NA	NA	NA	drav1251	Podia Koya
podo1242	NA	NA	NA	atla1278	Podokge
podo1243	NA	NA	NA	afro1255	Podoko
podz1238	NA	NA	NA	atla1278	Podzo
poga1239	NA	NA	NA	atla1278	Pogara
pogo1242	NA	NA	NA	atla1278	Kilombero
pogu1238	NA	NA	NA	indo1319	Poguli
poin1246	NA	NA	NA	pomo1273	Point Arena
pojo1241	NA	NA	NA	kiow1265	Pojoaque
poju1239	NA	NA	NA	nilo1247	Pöjulu
poka1241	NA	NA	NA	atla1278	Poka
pokl1241	NA	NA	NA	aust1305	Po-Klo
poko1262	NA	NA	NA	atla1278	Poko
pola1254	NA	NA	NA	eski1264	Polar Eskimo
polc1244	NA	NA	NA	afro1255	Polchi
pole1240	NA	NA	NA	aust1307	Poleo
pole1241	NA	NA	NA	aust1307	Poleang
poli1239	NA	NA	NA	atla1278	Poli
poli1261	NA	NA	NA	indo1319	Polish Romani
polo1241	NA	NA	NA	sino1245	Polo
polo1246	NA	NA	NA	afro1255	Pologozom
poly1242	NA	NA	NA	aust1307	Polynesian
poma1238	NA	NA	NA	indo1319	Pomak
pomb1234	NA	NA	NA	atla1278	Pombo
pomo1272	NA	NA	NA	nucl1709	Pomoikan
pomo1273	NA	NA	NA	NA	Pomoan
pomo1275	NA	NA	NA	indo1319	Pomor
pomo1277	NA	NA	NA	atla1278	Pomo
pona1247	NA	NA	NA	aust1307	Chuukic-Ponapeic
pona1248	NA	NA	NA	aust1307	Ponapeic
pona1249	NA	NA	NA	aust1307	Ponapean
ponc1241	NA	NA	NA	siou1252	Ponca
pond1249	NA	NA	NA	atla1278	Pondo
pond1250	NA	NA	NA	mand1469	Pondori
pond1251	NA	NA	NA	aust1307	Pondok Tinggi
pong1244	NA	NA	NA	atla1278	Pongaal
pong1251	NA	NA	NA	atla1278	Pongo
pono1239	NA	NA	NA	aust1307	Ponorwal
pont1254	NA	NA	NA	indo1319	Ponthieu
pont1257	NA	NA	NA	indo1319	Pontic-Cappadocian Greek
pony1234	NA	NA	NA	book1242	Ponyo-Gongwang Naga
pooh1234	NA	NA	NA	sino1245	Pooh-Namgya
popo1291	NA	NA	NA	cent2225	Popoi
popo1292	NA	NA	NA	otom1299	Popoloca-Zapotecan
popo1293	NA	NA	NA	otom1299	Popolocan-Mazatecan
popo1294	NA	NA	NA	otom1299	Popolocan
poqo1255	NA	NA	NA	book1242	Poqomam, Southern
poqo1257	NA	NA	NA	book1242	Poqomam, Eastern
porg1241	NA	NA	NA	atla1278	Porga
porg1242	NA	NA	NA	nucl1709	Porgera
pori1238	NA	NA	NA	atla1278	Polri Kinda
poro1251	NA	NA	NA	tung1282	Poronaisk
poro1252	NA	NA	NA	atla1278	Poroto
poro1254	NA	NA	NA	aust1307	Poros
poro1255	NA	NA	NA	kibi1239	Porome
port1238	NA	NA	NA	indo1319	Portuguese Calão
port1290	NA	NA	NA	afro1255	Port Maltese
port1291	NA	NA	NA	indo1319	Português de Bidau
port1292	NA	NA	NA	aust1307	Orkon-Port Vato-Dakaka
port1293	NA	NA	NA	aust1307	Port Vato-Dakaka
port1294	NA	NA	NA	pidg1258	Portuguese-based pidgin
port1295	NA	NA	NA	aust1307	Port Sandwich-Axamb-Avok
port1296	NA	NA	NA	aust1307	Sakao
poso1238	NA	NA	NA	aust1307	Poso
poth1238	NA	NA	NA	indo1319	Pothwari
potn1237	NA	NA	NA	aust1307	Potnariven
poto1250	NA	NA	NA	atla1278	Potou
poto1251	NA	NA	NA	aust1307	Pototan
poto1252	NA	NA	NA	quec1387	Potosí
poto1254	NA	NA	NA	atla1278	Potou-Tano
potu1239	NA	NA	NA	atla1278	Potule
poue1237	NA	NA	NA	aust1307	Pouébo
pouu1234	NA	NA	NA	skoo1245	Pou
pouy1239	NA	NA	NA	sepi1257	Pouye-Karawa
powa1244	NA	NA	NA	indo1319	Powadhi
poya1239	NA	NA	NA	uncl1493	Poya
poya1240	NA	NA	NA	pano1259	Poyanawa Subgroup
poyl1235	NA	NA	NA	indo1319	Poylish
prai1242	NA	NA	NA	indo1319	Prairie French
prai1243	NA	NA	NA	indo1319	Praistiki
prak1243	NA	NA	NA	sino1245	Prakaa
pram1235	NA	NA	NA	aust1305	Pramic
pran1244	NA	NA	NA	aust1305	Prang
pran1245	NA	NA	NA	aust1305	Prang (Southern Mnong)
prea1240	NA	NA	NA	araw1281	Pre-Andine Maipuran
preh1242	NA	NA	NA	aust1305	Préh
preh1243	NA	NA	NA	aust1307	Prehan
prek1239	NA	NA	NA	indo1319	Prekmurski
prek1240	NA	NA	NA	indo1319	Prekmurje Romani
pres1239	NA	NA	NA	utoa1244	Presidio de los Reyes Cora
pres1240	NA	NA	NA	indo1319	Pre-Samnite
prew1234	NA	NA	NA	sino1245	Pre-Western Tani
pril1234	NA	NA	NA	indo1319	Prilep-Prizren-Serres
prim1242	NA	NA	NA	indo1319	Primorski
prim1243	NA	NA	NA	indo1319	Primitive Irish (4-6th century)
prin1241	NA	NA	NA	aust1307	Pringan
prio1238	NA	NA	NA	ural1272	Prionezh
priz1234	NA	NA	NA	indo1319	Prizren-South Morava
prob1239	NA	NA	NA	timo1261	Probur
proc1238	NA	NA	NA	sino1245	Proca Lo
prog1234	NA	NA	NA	toto1251	Progreso de Zaragoza
prok1238	NA	NA	NA	sino1245	Prok
prop1240	NA	NA	NA	indo1319	Propontis Tsakonian
prov1247	NA	NA	NA	book1242	Provençal (Retired)
prov1248	NA	NA	NA	sign1238	Providencia-Cayman Sign
prov1249	NA	NA	NA	indo1319	Providence English
pruu1239	NA	NA	NA	aust1305	Pru
psha1238	NA	NA	NA	kart1248	Pshav
puaa1234	NA	NA	NA	aust1307	Pua'
puan1237	NA	NA	NA	aust1307	Puan
pubi1237	NA	NA	NA	book1242	Pubian
pudu1234	NA	NA	NA	nucl1709	Puduk
puer1238	NA	NA	NA	indo1319	Puerto Rican Spanish
pugl1238	NA	NA	NA	indo1319	Pugliese
puka1243	NA	NA	NA	nucl1709	Pukamigl-Andegabu
pula1260	NA	NA	NA	aust1305	Pulau Guai
pula1261	NA	NA	NA	drav1251	Pulaya
pula1264	NA	NA	NA	atla1278	Pulana
pula1265	NA	NA	NA	aust1307	Pulapese
pula1266	NA	NA	NA	aust1307	Pulangiyen
pula1268	NA	NA	NA	book1242	Pula Yi
pule1237	NA	NA	NA	aust1307	Puleniyan
pulg1238	NA	NA	NA	drav1251	Pulgaon
puli1237	NA	NA	NA	aust1307	Pulie-Rauto
pulo1240	NA	NA	NA	aust1307	Pulo Anna
pulo1241	NA	NA	NA	aust1307	Pulopetak
pulu1243	NA	NA	NA	aust1307	Pulusukese
pulu1244	NA	NA	NA	aust1307	Puluwatese-Pollapese
pumi1242	NA	NA	NA	sino1245	Pumi
puna1269	NA	NA	NA	aust1307	Punan Busang
puna1270	NA	NA	NA	aust1307	Punan Ukit
puna1271	NA	NA	NA	aust1307	Punan Sajau
puna1272	NA	NA	NA	aust1307	Punan Batu 2
puna1273	NA	NA	NA	aust1307	Punan Basap
puna1276	NA	NA	NA	aust1307	Punan Bah
puna1277	NA	NA	NA	aust1307	Punan Biau
puna1279	NA	NA	NA	aust1307	Punan-Muller-Schwaner
puna1280	NA	NA	NA	aust1307	Punan
puna1281	NA	NA	NA	aust1307	Punan Tubu-Bah
punc1239	NA	NA	NA	indo1319	Punchhi
punc1240	NA	NA	NA	indo1319	Punchic
pund1238	NA	NA	NA	bord1247	Punda
pung1239	NA	NA	NA	wadj1254	Pungupungu
pung1240	NA	NA	NA	atla1278	Pungu
puni1238	NA	NA	NA	indo1319	Punial
punu1240	NA	NA	NA	atla1278	Punu-Vungu
pupi1239	NA	NA	NA	tebe1251	Pupitau
pura1256	NA	NA	NA	aust1307	Purai
pura1258	NA	NA	NA	timo1261	North-Northwest Pura
pura1259	NA	NA	NA	sino1245	Purang
purb1238	NA	NA	NA	indo1319	Purbi
pure1243	NA	NA	NA	indo1319	Pure Fiji English
puri1261	NA	NA	NA	NA	Puri-Coroado
puri1263	NA	NA	NA	sino1245	Purik
purk1239	NA	NA	NA	nilo1247	Purko
puro1234	NA	NA	NA	sino1245	Puroikic
purr1238	NA	NA	NA	sino1245	Purr
puru1263	NA	NA	NA	aust1307	Purung
puru1265	NA	NA	NA	araw1281	Purus
puru1267	NA	NA	NA	uncl1493	Puruguay
puru1268	NA	NA	NA	tupi1275	Purubora-Ramarama
puru1269	NA	NA	NA	araw1281	Purus-Chamicuro
puta1239	NA	NA	NA	aust1307	Putatan
puti1238	NA	NA	NA	sino1245	Putian
putr1238	NA	NA	NA	atla1278	Putru
putu1242	NA	NA	NA	krua1234	Putu
puwa1234	NA	NA	NA	book1242	Puwa Yi
puxi1242	NA	NA	NA	sino1245	Puxi
puxm1238	NA	NA	NA	mixe1284	Puxmetecín
puya1240	NA	NA	NA	sali1255	Puyallup
pwoo1239	NA	NA	NA	sino1245	Pwo
pyra1234	NA	NA	NA	nucl1709	Pyramid-Swart Valley
qaba1238	NA	NA	NA	turk1311	Qabala
qabe1238	NA	NA	NA	khoe1240	/=Haba
qaja1238	NA	NA	NA	turk1311	Qajar
qala1238	NA	NA	NA	afro1255	Qaladze
qara1243	NA	NA	NA	turk1311	Qaragozlu
qara1244	NA	NA	NA	turk1311	Qarakhanid
qash1241	NA	NA	NA	afro1255	Qashqa-Darya Arabic
qasi1234	NA	NA	NA	afro1255	Qasim-Dhafir
qauu1238	NA	NA	NA	taik1256	Qau
qayi1234	NA	NA	NA	indo1319	Qayini Persian
qayq1234	NA	NA	NA	sali1255	Qayqayt
qaza1238	NA	NA	NA	turk1311	Qazakh
qazv1239	NA	NA	NA	indo1319	Perso-Tabaric
qazv1241	NA	NA	NA	indo1319	Qazvini Persian
qazw1234	NA	NA	NA	turk1311	Qazwin Turkic
qebe1239	NA	NA	NA	afro1255	Qebena
qelt1235	NA	NA	NA	afro1255	Qeltu
qesh1234	NA	NA	NA	indo1319	Qeshmi
qian1260	NA	NA	NA	taik1256	Qianxi
qian1262	NA	NA	NA	sino1245	Qian Xi
qian1263	NA	NA	NA	sino1245	Qiangic
qian1264	NA	NA	NA	sino1245	Qiang
qian1265	NA	NA	NA	taik1256	Qiannan
qian1266	NA	NA	NA	taik1256	Qianzhong
qiao1234	NA	NA	NA	taik1256	Qiaotou
qide1238	NA	NA	NA	sino1245	Qide
qiii1237	NA	NA	NA	taik1256	Qi
qing1238	NA	NA	NA	sino1245	Qinghua Pumi
qing1239	NA	NA	NA	sino1245	Qingliu
qing1241	NA	NA	NA	sino1245	Qingtian
qinl1235	NA	NA	NA	sino1245	Qinlian
qion1239	NA	NA	NA	sino1245	Qiong-Lei
qiqi1238	NA	NA	NA	mong1349	Tsitsikar
qohr1234	NA	NA	NA	indo1319	Qohrudi
qomi1234	NA	NA	NA	indo1319	Qomi Persian
qomm1235	NA	NA	NA	guai1249	Qom
qomu1235	NA	NA	NA	turk1311	Qomul
qona1238	NA	NA	NA	indo1319	Qonaqkend
quan1241	NA	NA	NA	hmon1336	Quan Chet
quan1242	NA	NA	NA	hmon1336	Quan Trang
quan1243	NA	NA	NA	sino1245	Quan-Zi
quba1239	NA	NA	NA	indo1319	Quba (Indo-European)
quba1245	NA	NA	NA	turk1311	Quba (Turkic)
quba1246	NA	NA	NA	nakh1245	Quba (Lezgian)
quch1234	NA	NA	NA	indo1319	Quchani
quds1238	NA	NA	NA	afro1255	Qudshanis
queb1247	NA	NA	NA	indo1319	Québécois
queb1248	NA	NA	NA	eski1264	Nunavik
queb1249	NA	NA	NA	eski1264	Quebec-Labrador Inuktitut
quec1384	NA	NA	NA	quec1387	Quechua IIB
quec1386	NA	NA	NA	quec1387	Quechua I
quec1387	NA	NA	NA	NA	Quechuan
quec1388	NA	NA	NA	quec1387	Quechua II
quec1389	NA	NA	NA	quec1387	Quechua IIC
quec1390	NA	NA	NA	spee1234	Quechua-Puquina
quee1234	NA	NA	NA	pidg1258	Queensland Kanaka English
quen1234	NA	NA	NA	arti1236	Quenya
quep1238	NA	NA	NA	uncl1493	Quepos
quer1237	NA	NA	NA	uncl1493	Querandi
quet1238	NA	NA	NA	indo1319	Quetta Pashto
quic1274	NA	NA	NA	maya1287	Quichean-Mamean
quic1275	NA	NA	NA	maya1287	Quiche-Achi
quie1238	NA	NA	NA	otom1299	Quierí Zapotec
quil1251	NA	NA	NA	uncl1493	Quillacinga
quil1256	NA	NA	NA	sali1255	Quilcene
quil1257	NA	NA	NA	beto1236	Quilifay
quin1252	NA	NA	NA	uncl1493	Quinigua
quio1242	NA	NA	NA	otom1299	Quioquitani Zapotec
qunq1234	NA	NA	NA	nakh1245	Qunqi
qwab1238	NA	NA	NA	atla1278	Qwabe
qyzy1236	NA	NA	NA	turk1311	Qyzylbash
qyzy1242	NA	NA	NA	indo1319	Qyzyl Qazma
raba1246	NA	NA	NA	indo1319	Rabari
raba1247	NA	NA	NA	aust1305	Rabah
raba1248	NA	NA	NA	atla1278	Rabai
raba1252	NA	NA	NA	afro1255	Rabat-Casablanca Arabic
rach1238	NA	NA	NA	kart1248	Racha-Lechxum
rach1240	NA	NA	NA	nakh1245	Rachabalda
rade1241	NA	NA	NA	aust1307	Rade-Jarai
raeb1235	NA	NA	NA	indo1319	Rae Bareli
raet1238	NA	NA	NA	uncl1493	Raetic
ragh1238	NA	NA	NA	indo1319	Raghobansi
ragr1238	NA	NA	NA	nilo1247	Ragreig
raic1241	NA	NA	NA	nucl1709	Rai Coast
raig1237	NA	NA	NA	drav1251	Raigarh
raii1238	NA	NA	NA	aust1307	Rai (Ledo Kaili)
raii1243	NA	NA	NA	aust1307	Rai
raii1244	NA	NA	NA	aust1307	Rai (Southern Roglai)
raij1237	NA	NA	NA	aust1307	Raijua
rain1239	NA	NA	NA	algi1248	Rainy River Ojibwa
raio1237	NA	NA	NA	aust1307	Raio
raip1238	NA	NA	NA	indo1319	Raipur
rait1238	NA	NA	NA	afro1255	Raite
raiu1234	NA	NA	NA	aust1307	Raiulun
raiv1237	NA	NA	NA	aust1307	Raivavae
raja1250	NA	NA	NA	indo1319	Rajawadi
raja1252	NA	NA	NA	indo1319	Rajar Gang
raja1255	NA	NA	NA	aust1307	Raja Ampat-South Halmahera
raja1256	NA	NA	NA	indo1319	Rajasthani
raja1258	NA	NA	NA	aust1307	Raja Ampat Maya
raja1259	NA	NA	NA	aust1307	Rajau
rajb1244	NA	NA	NA	book1242	Rajbanshi (Retired)
raji1239	NA	NA	NA	sino1245	Raji-Raute
rajk1238	NA	NA	NA	indo1319	Rajkoti
rajs1238	NA	NA	NA	indo1319	Rajshahi
raju1237	NA	NA	NA	drav1251	Rajura
rakh1244	NA	NA	NA	indo1319	Rakhshani
rakh1246	NA	NA	NA	sino1245	Rakheli
raku1237	NA	NA	NA	aust1307	Rakunei
rali1240	NA	NA	NA	aust1305	Raliang
rali1241	NA	NA	NA	aust1307	Rälik
ralt1243	NA	NA	NA	sino1245	Ralte (Lushai)
ralu1237	NA	NA	NA	aust1307	Raluana
rama1256	NA	NA	NA	indo1319	Ramand
rama1257	NA	NA	NA	tupi1275	Ramarama
rama1272	NA	NA	NA	indo1319	Ramand-Karaj
ramb1240	NA	NA	NA	indo1319	Rambani
ramb1241	NA	NA	NA	aust1307	Rambuso
rame1238	NA	NA	NA	sino1245	Ramechap
ramg1234	NA	NA	NA	indo1319	Ramgel
ramh1234	NA	NA	NA	indo1319	Ramhormozi
ramk1239	NA	NA	NA	nucl1710	Ramkokamekra
ramm1241	NA	NA	NA	sepi1257	Ram
ramo1243	NA	NA	NA	sino1245	Ramo
ramp1242	NA	NA	NA	indo1319	Rampuri
ramp1244	NA	NA	NA	aust1307	Rampi-Seko-Badaic
rams1234	NA	NA	NA	indo1319	Ramsari
ramu1234	NA	NA	NA	lowe1437	Ramu
rana1245	NA	NA	NA	indo1319	Ranawat
rana1247	NA	NA	NA	sino1245	Rana
rana1248	NA	NA	NA	aust1307	Ranau
rana1249	NA	NA	NA	book1242	Ranau (Retired)
rand1239	NA	NA	NA	aust1307	Randawaya
rang1262	NA	NA	NA	indo1319	Rangari (Malvi)
rang1263	NA	NA	NA	indo1319	Rangri
rang1264	NA	NA	NA	indo1319	Rangari
rang1268	NA	NA	NA	sino1245	Rangdania
rang1270	NA	NA	NA	aust1307	Ranga
rang1271	NA	NA	NA	sino1245	Ranglong
rang1272	NA	NA	NA	indo1319	Rangpuri (Bangladesh)
rani1238	NA	NA	NA	indo1319	Rani Bhil
ranm1238	NA	NA	NA	more1255	Ránmo
rant1238	NA	NA	NA	aust1307	Rantepao
rany1238	NA	NA	NA	book1242	Ranya
rany1242	NA	NA	NA	afro1255	Ranye
raoj1238	NA	NA	NA	aust1305	Raojin
raop1234	NA	NA	NA	sino1245	Raoping
rapi1237	NA	NA	NA	aust1307	Rapitok
rara1236	NA	NA	NA	aust1307	Rara-Sara Bakati'
rard1238	NA	NA	NA	indo1319	Rardro Bhil
raro1242	NA	NA	NA	aust1307	Rarotonga
rasa1242	NA	NA	NA	lake1255	Rasawa-Saponi
rash1246	NA	NA	NA	indo1319	Rashti
rash1248	NA	NA	NA	rash1249	Rashad Town-Hills
rash1249	NA	NA	NA	NA	Rashad
rasu1238	NA	NA	NA	sino1245	Rasuwa
rata1243	NA	NA	NA	aust1307	Ratak
ratc1238	NA	NA	NA	sino1245	Ratchaburi Pwo Karen
rath1241	NA	NA	NA	indo1319	Rathi
rath1244	NA	NA	NA	indo1319	Rathawi-Palya
rati1238	NA	NA	NA	atla1278	Rati
ratl1234	NA	NA	NA	nakh1245	Ratlub
ratn1236	NA	NA	NA	sino1245	Ratnawati
rato1237	NA	NA	NA	aust1307	Rato
rats1239	NA	NA	NA	nakh1245	Ratsitl
ratt1234	NA	NA	NA	indo1319	Rättvik
raut1240	NA	NA	NA	sino1245	Raute-Rawat
rava1238	NA	NA	NA	indo1319	Ravai
ravu1238	NA	NA	NA	drav1251	Ravulic
rawa1266	NA	NA	NA	aust1307	Rawas
rawa1268	NA	NA	NA	book1242	Rawas (Retired)
rawa1269	NA	NA	NA	sino1245	Rawa (Puroik)
rawa1270	NA	NA	NA	aust1307	Rawas Musi
rawa1271	NA	NA	NA	aust1307	Rawang (Kerinci)
rawl1234	NA	NA	NA	nucl1709	Rawlinson
rawo1242	NA	NA	NA	aust1307	Rawo (Bauro)
rawo1243	NA	NA	NA	skoo1245	Rawo-Main Serra
raya1237	NA	NA	NA	drav1251	Rayalseema
raya1242	NA	NA	NA	afro1255	Raya
raya1243	NA	NA	NA	drav1251	Rayagada
razg1238	NA	NA	NA	turk1311	Razgrad
razg1239	NA	NA	NA	sino1245	Razgramang
rdek1237	NA	NA	NA	aust1307	Rde Kpa
reao1237	NA	NA	NA	aust1307	Reao
reba1237	NA	NA	NA	aust1307	Rebar
rebk1234	NA	NA	NA	sino1245	Rebkong
redb1234	NA	NA	NA	atha1245	Red Bluff
redl1238	NA	NA	NA	algi1248	Red Lake Chippewa
redt1235	NA	NA	NA	taik1256	Red Tai
reef1242	NA	NA	NA	aust1307	Reefs-Santa Cruz
regi1238	NA	NA	NA	atla1278	Regi
regn1234	NA	NA	NA	indo1319	Regnitz
reii1237	NA	NA	NA	aust1307	Rei
reja1244	NA	NA	NA	aust1307	Rejang-Makaham Kayan
rekh1239	NA	NA	NA	indo1319	Rekhta
rekk1238	NA	NA	NA	nilo1247	Rek
remb1251	NA	NA	NA	aust1307	Remboken
remp1242	NA	NA	NA	nucl1709	Rempic
reng1253	NA	NA	NA	sino1245	Rengma-Simi
reng1254	NA	NA	NA	sino1245	Rengjongmu
renh1234	NA	NA	NA	sino1245	Renhe Pumi
rera1241	NA	NA	NA	sino1245	Rera-Hajang
resi1246	NA	NA	NA	indo1319	Resia
retu1239	NA	NA	NA	tuca1253	Retuarã
rewa1238	NA	NA	NA	indo1319	Rewandiz
rgya1241	NA	NA	NA	sino1245	Gyalrongic
rhat1239	NA	NA	NA	atla1278	Rhathabe
rhin1241	NA	NA	NA	atla1278	Rhinyihinyi
rhin1244	NA	NA	NA	indo1319	Rhenish Franconian
rhit1238	NA	NA	NA	atla1278	Rhiti
rhod1240	NA	NA	NA	indo1319	Rhodanien
riam1237	NA	NA	NA	aust1307	Riam
rian1260	NA	NA	NA	aust1305	Riang
riau1234	NA	NA	NA	aust1307	Riau Malay
riau1235	NA	NA	NA	aust1307	Riau Sea Tribe Cluster Malay
riau1236	NA	NA	NA	aust1307	Riau Indonesian
riba1245	NA	NA	NA	atla1278	Ribah
riba1246	NA	NA	NA	atla1278	Riban
riba1250	NA	NA	NA	afro1255	Ribaw
riba1251	NA	NA	NA	indo1319	Ribagorçà
ribb1238	NA	NA	NA	mand1469	Ribbi
ribe1238	NA	NA	NA	atla1278	Ribe
ribg1235	NA	NA	NA	pama1250	Rib-Gurdjar
ribi1242	NA	NA	NA	atla1278	Ribia
ribi1243	NA	NA	NA	atla1278	Ribina
rich1238	NA	NA	NA	afro1255	Richa
rida1239	NA	NA	NA	aust1307	Ridan
rier1234	NA	NA	NA	atla1278	Rieri
riff1234	NA	NA	NA	afro1255	Riffian
rigb1238	NA	NA	NA	cent2225	Rigbo
rigo1234	NA	NA	NA	eski1264	Rigolet Inuktitut
rihu1237	NA	NA	NA	aust1307	Rihu'a
rija1234	NA	NA	NA	atla1278	Rija
rikv1238	NA	NA	NA	nakh1245	Rikvani
rikv1241	NA	NA	NA	nakh1245	Rikvanin
rima1237	NA	NA	NA	aust1307	Rimatara
rinc1237	NA	NA	NA	otom1299	Rinconic
rind1238	NA	NA	NA	atla1278	Rindre
ring1243	NA	NA	NA	atla1278	Ring
rink1234	NA	NA	NA	sino1245	Rinkhu
rioc1237	NA	NA	NA	cari1283	Río Casacará
riog1240	NA	NA	NA	indo1319	Rio Grande do Sol Plautdietsch
riom1237	NA	NA	NA	cari1283	Río Maracas
rion1244	NA	NA	NA	aust1305	Rion
rion1245	NA	NA	NA	cari1283	Rio Negro
rion1246	NA	NA	NA	nada1235	Rio Negro Nadëb
riop1234	NA	NA	NA	indo1319	Rioplatense Spanish
ripu1236	NA	NA	NA	indo1319	Ripuarian
rirr1238	NA	NA	NA	pama1250	Rirratjingu
riti1238	NA	NA	NA	atla1278	Ritime
rive1256	NA	NA	NA	sino1245	Riverine Phula
rive1258	NA	NA	NA	krua1234	Rivercess Bassa
rive1259	NA	NA	NA	mand1469	River Cess Gio
rive1260	NA	NA	NA	coch1271	River Yuman
rive1261	NA	NA	NA	mata1289	River Nivaclé
rive1262	NA	NA	NA	atla1278	River Oti North Guang
rive1263	NA	NA	NA	atla1278	River Western Mundu-Baka
rive1264	NA	NA	NA	wint1258	River Patwin
rive1265	NA	NA	NA	atla1278	Riverine Sakata
rive1266	NA	NA	NA	atla1278	Rivers Bantu
riya1238	NA	NA	NA	aust1305	Riyao
rkan1234	NA	NA	NA	sino1245	Rkangtsha
rmag1234	NA	NA	NA	sino1245	Rmagsar
rmas1234	NA	NA	NA	sino1245	Rmastod
roba1240	NA	NA	NA	atla1278	Roba
roca1234	NA	NA	NA	nada1235	Roçado Nadëb
rock1234	NA	NA	NA	pama1250	Rockhampton-Gladstone
rock1235	NA	NA	NA	iroq1247	Rock Huron
rodi1239	NA	NA	NA	indo1319	Rodiya
rodo1240	NA	NA	NA	indo1319	Rodosto
rofi1238	NA	NA	NA	atla1278	Rofia
roge1238	NA	NA	NA	afro1255	Rogede
rogo1239	NA	NA	NA	atla1278	Rogo-Sagamuk-Sama-Sambuga
rogo1240	NA	NA	NA	atla1278	Rogoro
rogu1236	NA	NA	NA	atha1245	Rogue River
roho1238	NA	NA	NA	aust1307	Rohomoni
rohr1238	NA	NA	NA	indo1319	Rohruri
rois1241	NA	NA	NA	aust1307	Ro'is
rois1242	NA	NA	NA	aust1307	Ro'is Tais Nonof
rois1243	NA	NA	NA	aust1307	Ro'is Hero
rokh1238	NA	NA	NA	sino1245	Rokhung
rokk1238	NA	NA	NA	aust1305	Rok
rolo1241	NA	NA	NA	atla1278	Rolong
roma1329	NA	NA	NA	indo1319	Romani
roma1330	NA	NA	NA	indo1319	Anglo-Northwestern Romani
roma1333	NA	NA	NA	pidg1258	Romanian Pidgin Arabic
roma1334	NA	NA	NA	indo1319	Romance
roma1335	NA	NA	NA	pidg1258	Romance-based pidgin
roma1336	NA	NA	NA	indo1319	Romacilikanes
roma1337	NA	NA	NA	indo1319	Romano
roma1338	NA	NA	NA	arti1236	Romanova
romb1246	NA	NA	NA	aust1307	Romblon
ronc1236	NA	NA	NA	basq1248	Roncalese
rond1238	NA	NA	NA	indo1319	Rondu
rong1261	NA	NA	NA	sino1245	Labrang
rong1262	NA	NA	NA	sino1245	Conservative Amdo Farmer
rong1265	NA	NA	NA	sino1245	Rong Kethang
rong1270	NA	NA	NA	aust1307	Rongkong
roni1235	NA	NA	NA	afro1255	Ronic
ronr1238	NA	NA	NA	sino1245	Ronrang
